,0
rotat,1
wall,12
rest,1
one,1
held,1
shape,1
instal,1
wash,1
tub,2
locat,2
use,6
outer,9
fit,1
width,7
(,4
support,12
proxim,2
",",8
.,40
carri,1
adjac,1
2,4
seat-support,4
6,2
8,3
:,2
4,2
bear,3
15,2
remot,1
b,1
togeth,1
therebi,1
span,1
11,1
10,2
13,1
12,2
bar,10
14,2
17,2
16,1
provid,6
18,1
mount,7
displac,6
spacer,1
shower,1
19,2
slide,6
adjust,1
sidewal,1
compris,17
posit,18
bathtub,31
side,7
mean,21
dimens,1
claim,19
engag,13
~~,1
elev,1
seat,11
linkag,1
brake,3
connect,1
substanti,1
upwardli,1
An,19
tubular,6
assembl,20
rail-support,4
said,18
end,5
insid,6
floor,3
),4
leg,6
whereat,1
invalid,1
wherein,13
1,7
also,1
3,2
5,1
7,1
9,2
moveabl,2
;,2
wheel,2
brace,18
across,6
wherebi,3
A,1
ledg,5
extend,10
advanc,9
may,5
rail,20
upon,1
surfac,6
downwardli,8
extens,1
two,4
20,1
along,1
hand,1
roller,1
lower,1
center,2
shift,2
region,2
secur,6
inner,22
person,2
contact,1
combin,1
includ,1
outsid,1
permit,1
axi,1
actuat,1
